1 1:6.066710496616978 2:0.8613264427217915 3:4.260692046073513 4:-4.204491688192322 5:-13.362738508245286
1 1:6.123206330028861 2:0.9431489556220869 3:4.665440481292099 4:-4.125597820987081 5:-13.384906619213895
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:5.199487097548632 2:0.7482836752360706 3:3.701507518113864 4:-4.16358689218489 5:-13.789132350507888
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.229883359035347 2:0.6375227686703097 3:1.2549526994423994 4:-4.126510207531881 5:-16.162882220419856
0 1:2.375896772912919 2:0.4215851602023609 3:0.8298831992217265 4:-4.3600359213666335 5:-16.512984993379206
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:5.423225557985635 2:0.8388255633606384 3:4.149387768196268 4:-4.0912528888505975 5:-13.685266306975977
1 1:4.580728562284649 2:0.6703149943067791 3:3.3158226927083856 4:-4.1263451994582665 5:-14.040167563404333
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:6.818690606353355 2:0.9620419379138139 3:4.758897706548759 4:-4.058870504064406 5:-13.405545248415415
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:5.495116563145446 2:0.7337848932676518 3:3.629786923056562 4:-4.163622107410779 5:-13.818923385933656
0 1:3.8091520281537186 2:0.6823191663617195 3:2.5612984091598334 4:-4.126299202428793 5:-15.056063063457216
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:5.310930718412174 2:0.7025753843090871 3:3.475403985315305 4:-4.060166111167603 5:-13.986851011488673
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.2982464963788383 2:0.40409482758620685 3:0.7954537777022904 4:-4.302801556193453 5:-16.578576147650526
1 1:5.310930718412174 2:0.7025753843090871 3:3.475403985315305 4:-4.060166111167603 5:-13.986851011488673
0 1:2.3204065761596495 2:0.4090537223888738 3:0.805215277565013 4:-4.30276100493816 5:-16.568662964077557
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:6.707084296555913 2:1.0346685619857927 3:5.118157174467592 4:-3.9505460430961494 5:-13.362952299100394
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.280861372527646
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.450195123397309 2:0.40064102564102566 3:1.1931812968499254 4:-4.361509285054297 5:-15.431116878835361
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:3.270274858221146 2:0.37453183520599254 3:1.115423414583301 4:-4.361509285054297 5:-15.50095379072274
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:8.007074991796497 2:1.2892835853060607 3:10.564894192603319 4:-3.975250645735143 5:-11.203512218556147
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.924873354236951 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.660242389049476
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:4.657861600852827 2:0.5966587112171838 3:1.7769573490080037 4:-4.359407208058105 5:-15.062557906108257
0 1:1.984967595799019 2:0.34153005464480873 3:1.190126344919281 4:-4.166026231658587 5:-15.965654187012046
0 1:2.5140655811809833 2:0.4535147392290249 3:0.8927360310902199 4:-4.251827414300868 5:-16.496630380476667
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.271968423568045 2:0.39824771007566706 3:0.7839438265846017 4:-4.252378309614866 5:-16.603296651164207
0 1:4.794624867122411 2:0.6180427360230725 3:3.0572494223976463 4:-4.163963276336691 5:-14.095577426304402
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.7017619886327164 2:0.4986287708800798 3:0.981542233135844 4:-4.251467875483525 5:-16.409030261032818
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:3.237954101042633 2:0.6397952655150352 3:1.2594260707318843 4:-4.250669338288779 5:-16.108211852850257
0 1:2.694535329917165 2:0.49685326266975816 3:0.9780471754988083 4:-4.302176646638243 5:-16.391866613194534
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:4.1432035604092725 2:0.5083884087442806 3:1.514072453959031 4:-4.3596701859877065 5:-15.288515519015785
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.4270055351066726 2:0.6944444444444444 3:1.3670020476068994 4:-4.250447110981035 5:-15.9657280429422
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361044836477161 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.9001975069461925 2:0.548646671543526 3:1.0800016177143024 4:-4.301919388035856 5:-16.282443900886058
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:7.38991481323748 2:1.1868375554680475 3:5.8708859751068525 4:-4.000816248950418 5:-12.970066150167705
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:3.3613246266984502 2:0.451149638384173 3:2.231685433664622 4:-4.164766401391617 5:-14.53219444053847
0 1:1.9503534427621945 2:0.34153005464480873 3:0.6485940522418236 4:-4.360633979719111 5:-16.71102428435307
0 1:2.8363901233465385 2:0.5322924059616749 3:1.047808524780306 4:-4.301995227463605 5:-16.317712148535282
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:7.081809851392126 2:1.0283290385624673 3:5.086797685560802 4:-4.163104427036918 5:-13.07443728598396
0 1:2.3450276073921796 2:0.41459369817578773 3:0.8161206254369548 4:-4.361509285054297 5:-16.4241416790605
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.1154595773697022 2:0.6058158319870759 3:1.1925381352305744 4:-4.301686369809947 5:-16.151332483220706
1 1:3.1711090749449733 2:0.6211180124223603 3:1.2226602164931275 4:-4.359347541418811 5:-16.023476120800805
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.4180419065440732 2:0.34153005464480873 3:0.7743579087200764 4:-4.361509285054297 5:-15.802490745942453
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:2.3053406047763882 2:0.40567951318458423 3:0.7985732042815153 4:-4.360119861580805 5:-16.547060794320572
1 1:5.3154574670747605 2:0.7972481638211976 3:3.94371836490438 4:-4.12593105070861 5:-13.738932707595776
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:2.081364115113797 2:0.35688793718772305 3:0.7025278188986206 4:-4.361509285054297 5:-16.57663019846718
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.1482518331555416 2:0.37119524870081666 3:0.7306915176517947 4:-4.361509285054297 5:-16.53961169231387
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:2.252826605146055 2:0.39401103230890466 3:0.7756039986422124 4:-4.361509285054297 5:-16.479655672489795
1 1:5.192756688560176 2:0.7079646017699115 3:3.502062630436353 4:-4.126361432540907 5:-13.923075007973903
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.975092717290408 2:0.5681818181818182 3:1.1184562207692814 4:-4.359483135563314 5:-16.173917512391164
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:3.7628019332969007 2:0.6829451944583232 3:2.563648401431735 4:-4.059931079204654 5:-15.136268033876274
0 1:2.017387759116447 2:0.3434065934065934 3:0.6759900235418733 4:-4.360523089921199 5:-16.68068384762222
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:3.5512531276625805 2:0.4156275976724855 3:1.2378140136896985 4:-4.361509285054297 5:-15.390032095706044
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:5.12958565755072 2:0.6973500697350069 3:3.449556112616003 4:-4.204738411766471 5:-13.801914205612277
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.975092717290408 2:0.5681818181818182 3:1.1184562207692814 4:-4.359483135563314 5:-16.173917512391164
1 1:3.9190989798197022 2:0.5787324595754885 3:2.862794714076018 4:-4.092407507340684 5:-14.314743048915952
1 1:2.4943196686066496 2:0.34153005464480873 3:0.803177054190241 4:-4.361509285054297 5:-15.776232783144291
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.1047412531356318 2:0.6028938906752411 3:1.1867863435815524 4:-4.30169721063973 5:-16.158408129893502
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.9427567555367158 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-15.969414421107327
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:2.6013550008577293 2:0.34153005464480873 3:0.8441554753223962 4:-4.361509285054297 5:-15.739394258559372
0 1:4.291788410341474 2:0.5621135469364811 3:2.7805865460884474 4:-4.205050004939661 5:-14.152551091249515
1 1:4.3441351895087505 2:0.5476623944636054 3:2.7091015581166284 4:-4.164241969439326 5:-14.26902687242925
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:6.927672117110086 2:1.007222711629334 3:4.982391789229955 4:-4.0910416429492 5:-13.318083376756421
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:2.904654066618782 2:0.34153005464480873 3:0.9638124650282894 4:-4.361509285054297 5:-15.633948821985566
1 1:2.3863136995767364 2:0.34153005464480873 3:0.7624630099686159 4:-4.361509285054297 5:-15.813427505496676
0 1:3.5240278200250845 2:0.723589001447178 3:1.4243726111099384 4:-4.204757384698596 5:-15.917847213318016
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
1 1:1.9101091919006692 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-15.981284750288252
1 1:5.93725368496127 2:0.8792226510386889 3:4.349218565925532 4:-4.0594065264448185 5:-13.621383487184904
1 1:4.488457268206895 2:0.6547505066462411 3:3.2388304102389114 4:-4.126407422980281 5:-14.077510662310159
0 1:2.8755667015806106 2:0.34153005464480873 3:0.9521037458239814 4:-4.360717804431572 5:-15.706086217455542
1 1:2.4164537523010345 2:0.43084877208099964 3:0.8481184612468485 4:-4.359989882747359 5:-16.493060229176066
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:3.1342035161579274 2:0.5352513733865227 3:2.0092334478388927 4:-4.164298768421281 5:-15.350984117286199
1 1:5.5132907270087 2:0.7627765064836003 3:3.7731986769575503 4:-4.20462726794452 5:-13.631190762381081
0 1:2.2636575022861796 2:0.3964059196617336 3:0.7803182935599636 4:-4.302866430327278 5:-16.59396628901073
1 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.1223591359014375 2:0.3656307129798903 3:0.719737823968532 4:-4.360363467092779 5:-16.632740553767867
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.894925548261624 2:0.5472854640980735 3:1.0773221040684846 4:-4.205761765838161 5:-16.326792463506006
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.4116106204068783 2:0.42973785990545765 3:0.8459316495719531 4:-4.359995299308826 5:-16.495453673410317
1 1:5.077868401107901 2:0.6887052341597797 3:3.4067930203108467 4:-4.204754674330467 5:-13.824262470754109
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361017818368512 5:-16.761892791235514
0 1:5.842548476118993 2:0.8207934336525308 3:4.060188890964171 4:-4.05971214194428 5:-13.737931491108686
0 1:7.751607904271603 2:1.217581620784987 3:6.022966519790837 4:-3.950037441301321 5:-12.996197540252538
0 1:4.342151058726578 2:0.5699629524080935 3:2.8194149133607005 4:-4.126977840502217 5:-14.232309374641849
0 1:1.8719352980152386 2:0.34153005464480873 3:0.6485033908502605 4:-4.361509285054297 5:-16.761892791235514
0 1:2.5254984820282385 2:0.45620437956204374 3:0.8980305422235104 4:-4.359873410332742 5:-16.43802720154717
0 1:3.070628054423218 2:0.5936479667557139 3:1.168585900002336 4:-4.2508887439225855 5:-16.21386739839024
0 1:4.247550079077607 2:0.555247084952804 3:2.7466204694566065 4:-4.127061582833462 5:-14.266805080334926
0 1:2.450908111562088 2:0.43878894251864853 3:0.8637485513619724 4:-4.359951964925404 5:-16.47591571937606
0 1:3.8198704256771547 2:0.4694690992767916 3:2.3223056415696357 4:-4.164650215934297 5:-14.471714799228398
